race_date,meet,race_no,weather,track_condition,race_day_no,race_time,grade,distance_m,burden_type,race_name,rating_condition,age_sex_condition,rank,horse_no,horse_name,origin,sex,age,weight,rating,jockey,trainer,owner,margin,body_weight,win_odds,place_odds,equipment
2000-01-08,제주,9,흐림,양호,제 1일,16:50,한1,1700M,핸디캡,일반경주,1100만원초과,,6,7,나홀로,,수,4세,51,,김대연,김신호,양도봉,4,256(4),12.3,2.3,
2000-01-08,제주,9,흐림,양호,제 1일,16:50,한1,1700M,핸디캡,일반경주,1100만원초과,,7,8,대단원,,수,4세,50,,정명일,고성동,김호영,4,282(-12),16.0,7.1,
2000-01-08,제주,9,흐림,양호,제 1일,16:50,한1,1700M,핸디캡,일반경주,1100만원초과,,8,2,용호도,,암,5세,49,,박준호,김신호,양도봉,목,245(-3),----,7.7,
2000-01-08,제주,9,흐림,양호,제 1일,16:50,한1,1700M,핸디캡,일반경주,1100만원초과,,9,3,요람기,,수,5세,50,,김이랑,김영래,강상우,2¼,299(12),----,15.4,
2000-01-08,제주,10,흐림,양호,제 1일,17:20,한4,1000M,마령,일반경주,300만원이하,,1,3,인기돌풍,,암,3세,54,,김대연,변용호,김인태,,257(6),1.8,1.0,
2000-01-08,제주,10,흐림,양호,제 1일,17:20,한4,1000M,마령,일반경주,300만원이하,,2,4,고공날개,,수,3세,52,,(-3)모현진,김한철,김용해,2¼,249(8),2.5,1.5,
2000-01-08,제주,10,흐림,양호,제 1일,17:20,한4,1000M,마령,일반경주,300만원이하,,3,5,헤링보운,,수,4세,53,,(-3)한영민,백인호,김춘수,5,278(5),5.7,1.6,
2000-01-08,제주,10,흐림,양호,제 1일,17:20,한4,1000M,마령,일반경주,300만원이하,,4,9,지구촌,,수,3세,55,,정영수,김성오,임상관,4,272(4),----,2.9,
2000-01-08,제주,10,흐림,양호,제 1일,17:20,한4,1000M,마령,일반경주,300만원이하,,5,1,우수한,,암,3세,51,,(-3)이재웅,김영래,송정웅,목,245(-1),62.4,5.3,
2000-01-08,제주,10,흐림,양호,제 1일,17:20,한4,1000M,마령,일반경주,300만원이하,,6,7,주경야독,,수,3세,52,,(-3)박준호,김성오,박경후,7,242(2),----,10.9,
